,Unnamed: 0,name,struct,addr,lat,lon
9336,9336,Средняя общеобразовательная школа с углубленным изучением отдельных предметов № 1207,(Государственное образовательное учреждение),"115582, Москва,  Домодедовская улица, 24 к.7",55.60575,37.70918
9337,9337,Средняя общеобразовательная школа № 1924,(Государственное образовательное учреждение),"111673, Москва,  Новокосинская улица, 13 б",55.73621,37.85164
9338,9338,Средняя общеобразовательная школа № 1024,(Государственное образовательное учреждение),"111672, Москва,  Новокосинская улица, 41",55.74413,37.86981
9339,9339,Гимназия № 1591,(Государственное образовательное учреждение),"111672, Москва,  Новокосинская улица, 40а, стр.1",55.74229,37.8731
9340,9340,Центр образования № 1048,(Государственное образовательное учреждение),"111672, Москва,  Салтыковская улица, 13Б",55.7378,37.86336
9341,9341,Средняя общеобразовательная школа № 1914,(Государственное образовательное учреждение),"111673, Москва,  Суздальская улица, 12в",55.73888,37.85061
9342,9342,Средняя общеобразовательная школа с углублённым изучением английского языка № 1200,(Государственное образовательное учреждение),"111673, Москва,  Суздальская улица, 24 б",55.74235,37.85905
9343,9343,Средняя общеобразовательная школа № 1014,(Государственное образовательное учреждение),"119633, Москва,  Новопеределкинская улица, 13, к.1",55.64018,37.36192
9344,9344,"Средняя общеобразовательная школа ""Школа Здоровья"" № 1923",(Государственное образовательное учреждение),"124536, Москва,  Зеленоград, --- улица, к. 529",55.96652,37.186
9345,9345,"Начальная общеобразовательная школа ""Школа здоровья"" № 1703",(Государственное образовательное учреждение),"124498, Москва,  Березовая аллея, 9а",55.99201,37.20499
9346,9346,Средняя общеобразовательная школа с углублённым изучением английского языка № 1246,(Государственное образовательное учреждение),"107143, Москва,  Открытое шоссе, 29А",55.8291,37.7611
9347,9347,Средняя общеобразовательная школа № 1035,(Государственное образовательное учреждение),"107143, Москва,  Открытое шоссе, 24, к. 7",55.82024,37.75428
9349,9349,Средняя общеобразовательная школа № 835,(Государственное образовательное учреждение),"107143, Москва,  Открытое шоссе, 23а",55.82708,37.75297
9350,9350,Средняя общеобразовательная школа № 373,(Государственное образовательное учреждение),"107143, Москва,  Открытое шоссе, 25",55.82886,37.75716
9351,9351,Средняя общеобразовательная школа с углубленным изучением английского языка № 1415,(Государственное образовательное учреждение),"129515, Москва,  1-я Останкинская улица, 29",55.82472,37.62456
9352,9352,Негосударственная средняя общеобразовательная школа“ВЕНДА”,(Негосударственное образовательное учреждение),"129085, Москва,  Прудовой проезд, 9 стр.1
Новоивановское, Мичурина улица, 15-а",55.76074549999999,37.48853155
9353,9353,Государственное бюджетное образовательное учреждение г.Москвы Гимназия № 1527,(Государственное образовательное учреждение),"115470, Москва,  Андропова проспект, 17 к.5",55.68249,37.66883
9354,9354,Государственное образовательное учреждение средняя общеобразовательная школа № 496,(Государственное образовательное учреждение),"115142, Москва,  Коломенская набережная, 8",55.68117,37.70608
9355,9355,Средняя общеобразовательная школа № 1750,(Государственное образовательное учреждение),"115407, Москва,  Нагатинская набережная, 56",55.68976,37.6888
9356,9356,Государственное бюджетное образовательное учреждение г.Москвы Лицей № 1580 при МГТУ им. Н. Э. Баумана,(Государственное образовательное учреждение),"117639, Москва,  Балаклавский проспект, 6
117639 Балаклавский проспект, 6А",55.64255,37.61292
9357,9357,Негосударственное образовательное учреждение средняя общеобразовательная школа “ВЫБОР”,(Негосударственное образовательное учреждение),"117556, Москва,  Симферопольский бульвар, 9",55.65805,37.61003
9358,9358,Средняя общеобразовательная школа № 809,(Государственное образовательное учреждение),"121569, Москва,  Можайское шоссе, 50",55.71724,37.40507
9359,9359,Средняя общеобразовательная школа № 811,(Государственное образовательное учреждение),"121353, Москва,  Беловежская улица, 7",55.71178,37.39952
9360,9360,Средняя общеобразовательная школа № 888,(Государственное образовательное учреждение),"121374, Москва,  Ращупкина улица, 3",55.72465,37.444
9361,9361,Средняя общеобразовательная школа № 1192,(Государственное образовательное учреждение),"125310, Москва,  Барышиха улица, 42, к.2",55.8554,37.34575
9362,9362,Средняя общеобразовательная школа № 1190,(Государственное образовательное учреждение),"125430, Москва,  Пятницкое шоссе, 25/3",55.84746,37.36493
9363,9363,Центр образования № 1435,(Государственное образовательное учреждение),"123627, Москва,  Барышиха улица, 32 
123627 Барышиха улица, 32, к.2",55.84842,37.34853
9364,9364,"Начальная общеобразовательная школа № 1090 ""Школа здоровья""",(Государственное образовательное учреждение),"125368, Москва,  3-й Митинский переулок, 12",55.84607,37.34995
9365,9365,Средняя общеобразовательная школа № 1918,(Государственное образовательное учреждение),"125222, Москва,  Генерала Белобородова улица, 22",55.83215,37.35407
9366,9366,Средняя общеобразовательная школа с углубленным изучением иностранных языков № 1900,(Государственное образовательное учреждение),"125222, Москва,  Дубравная улица, 41/3",55.84181,37.36139
9368,9368,Средняя общеобразовательная школа № 1743,(Государственное образовательное учреждение),"125464, Москва,  Новотушинский проезд, 8",55.8393,37.38236
9369,9369,Центр образования № 1943,(Государственное образовательное учреждение),"125222, Москва,  Уваровский переулок, 8",55.82837,37.34956
9370,9370,Центр образования № 1989,(Государственное образовательное учреждение),"109451, Москва,  Белореченская улица, 45 к.2, 47 к.2",55.66375,37.77641
9371,9371,Средняя общеобразовательная школа № 1987,(Государственное образовательное учреждение),"109469, Москва,  Белореченская улица, 36 к.1",55.65975,37.77572
9372,9372,Средняя общеобразовательная школа № 495,(Государственное образовательное учреждение),"109651, Москва,  Подольская улица, 15 
109651 Подольская улица, д.15а",55.6519,37.71359
9373,9373,Средняя общеобразовательная школа № 1902,(Государственное образовательное учреждение),"109341, Москва,  Мячковский бульвар, 10-2",55.65576,37.75237
9374,9374,Центр образования № 1881,(Государственное образовательное учреждение),"109369, Москва,  Перерва улица, д.44",55.65195,37.73578
9375,9375,Средняя общеобразовательная школа № 1716 «Эврика-Огонек»,(Государственное образовательное учреждение),"109541, Москва,  Верхние поля улица, 40, к.2",55.66539,37.77451
9376,9376,Средняя общеобразовательная школа № 1043,(Государственное образовательное учреждение),"109652, Москва,  Люблинская улица, 173, 173a",55.64704,37.74851
9377,9377,Средняя общеобразовательная школа № 529,(Государственное образовательное учреждение),"129345, Москва,  2-я Напрудная улица, 17",55.87946,37.68877
9378,9378,Средняя общеобразовательная школа № 763,(Государственное образовательное учреждение),"129336, Москва,  Стартовая улица, 27, корп.3
Малыгина улица, д.8, стр.1",55.88435,37.69355
9379,9379,Центр образования № 1444,(Государственное образовательное учреждение),"129336, Москва,  Анадырский проезд, 51",55.8779,37.70301
9380,9380,Средняя общеобразовательная школа с углубленным изучением изобразительного искусства № 1188,(Государственное образовательное учреждение),"129346, Москва,  1-я Напрудная улица, 13",55.87992,37.69101
9381,9381,"Средняя общеобразовательная школа № 1920 ""Школа Здоровья""",(Государственное образовательное учреждение),"125310, Москва,  Пятницкое шоссе, 42/2",55.85691,37.36141
9382,9382,Средняя общеобразовательная школа с углубленным изучением английского и французского языков № 1358,(Государственное образовательное учреждение),"125310, Москва,  Пятницкое шоссе, 45/2",55.85667,37.34704
9383,9383,"Центр образования ""Школа Здоровья""№ 1425",(Государственное образовательное учреждение),"125464, Москва,  Митинская улица, 14",55.8416,37.3752
9384,9384,Центр образования «Монотон»,(Государственное образовательное учреждение),"125222, Москва,  Волоцкой переулок, 15, корп.2",55.83256,37.35202
9385,9385,Средняя общеобразовательная школа № 1147,(Государственное образовательное учреждение),"109144, Москва,  Батайский проезд, 45",55.64433,37.73624
9386,9386,Средняя общеобразовательная школа № 1040,(Государственное образовательное учреждение),"109369, Москва,  Батайский проезд, 47",55.644,37.73761
9387,9387,Гимназия № 1566,(Государственное образовательное учреждение),"109652, Москва,  Мячковский бульвар, 14, к.3",55.65116,37.7546
9388,9388,Центр образования № 1458,(Государственное образовательное учреждение),"109451, Москва,  Перервинский бульвар, 10, к.1",55.66022,37.76446
9389,9389,Центр образования № 1493,(Государственное образовательное учреждение),"109469, Москва,  Новомарьинская улица, 7, к.2",55.65342,37.74923
9390,9390,Средняя общеобразовательная школа № 1967,(Государственное образовательное учреждение),"109341, Москва,  Братиславская улица, 8, к.1",55.66302,37.75069
9391,9391,Средняя общеобразовательная школа № 1934 Российско-Словацкой дружбы,(Государственное образовательное учреждение),"109451, Москва,  Мячковский бульвар, 7-1",55.6566787,37.7542106
9392,9392,Средняя общеобразовательная школа № 1319 с углубленным изучением английского языка,(Государственное образовательное учреждение),"109469, Москва,  Мячковский бульвар, 21",55.6523,37.76008
9393,9393,Начальная школа-детский сад компенсирующего вида № 1772,(Государственное образовательное учреждение),"109651, Москва,  Донецкая улица, 6
109652 Подольская улица, 19",55.65361,37.70924
9394,9394,Центр образования № 1423,(Государственное образовательное учреждение),"109451, Москва,  Перервинский бульвар, 5 к.3
109595 Белореченская улица, 26, к.2",55.66372,37.76744
9395,9395,Средняя общеобразовательная школа с углубленным изучением английского и немецкого языков № 1955,(Государственное образовательное учреждение),"129345, Москва,  Тайнинская улица, 15 к.3",55.8849,37.68314
9396,9396,Средняя общеобразовательная школа № 1148 с этнокультурным русским компонентом образования имени Ф.М. Достоевского,(Государственное образовательное учреждение),"109387, Москва,  Краснодонская улица, 2 к.4",55.68649,37.75124
9397,9397,Средняя общеобразовательная школа с углубленным изучением английского языка № 1381,(Государственное образовательное учреждение),"129346, Москва,  Янтарный проезд, 2, стр 1",55.87324,37.69142
9398,9398,Негосударственное образовательное учреждение средняя общеобразовательная школа “Интеллект”,(Негосударственное образовательное учреждение),"109387, Москва,  Ставропольская улица, д.16",55.67999,37.74793
9399,9399,"Негосударственное образовательное учреждение ""Школа св. Георгия""",(Негосударственное образовательное учреждение),"115387, Москва,  Ейская улица, д.5/7",55.68686,37.74544
9400,9400,Средняя обрщеобразовательная школа № 1986,(Государственное образовательное учреждение),"109559, Москва,  Новороссийская улица, 36",55.66935,37.76053
9401,9401,Центр образования № 1877,(Государственное образовательное учреждение),"109382, Москва,  Краснодонская улица, д. 40
109382 Краснодонская улица, д.38",55.66853,37.74563
9402,9402,Средняя общеобразовательная школа № 1049,(Государственное образовательное учреждение),"109651, Москва,  Донецкая улица, 14, 14a",55.65086,37.71308
9403,9403,Гимназия № 1562 им. Артёма Боровика,(Государственное образовательное учреждение),"109341, Москва,  Братиславская улица, 4",55.66564,37.75105
9404,9404,Средняя общеобразовательная школа № 1904,(Государственное образовательное учреждение),"109652, Москва,  Люблинская улица, 167",55.6498,37.74737
9405,9405,"НОУ Частная школа ""Эрудит-2""",(Негосударственное образовательное учреждение),"109382, Москва,  Краснодонская улица, д.33",55.67576,37.74992
9406,9406,Центр Образования № 775,(Государственное образовательное учреждение),"109382, Москва,  Армавирская улица, 4",55.67531,37.75341
9407,9407,Средняя общеобразовательная школа № 393,(Государственное образовательное учреждение),"109386, Москва,  Краснодарская улица, 45/11",55.67733,37.76073
9408,9408,Центр образования № 2010,(Государственное образовательное учреждение),"109559, Москва,  Белореченская улица, 8
109382 Верхние поля улица, 15 к. 2",55.6673,37.74828
9409,9409,Средняя общеобразовательная школа № 460,(Государственное образовательное учреждение),"109559, Москва,  Белореченская улица, 11",55.67248,37.76982
9410,9410,Средняя общеобразовательная школа № 338,(Государственное образовательное учреждение),"109382, Москва,  Мариупольская улица, 3",55.67498,37.74134
9411,9411,Центр образования № 919 имени Маршала Советского Союза С. К. Куркоткина,(Государственное образовательное учреждение),"109386, Москва,  Ставропольская улица, 20 
109386 Краснодарская улица, 25 к. 2",55.68078,37.75191
9412,9412,Гимназия № 1573,(Государственное образовательное учреждение),"127253, Москва,  Псковская улица, 11",55.90654,37.55267
9413,9413,Средняя общеобразовательная школа с углубленным изучением английского языка № 1416,(Государственное образовательное учреждение),"127576, Москва,  Новгородская улица, 8",55.89352,37.58139
9414,9414,Центр образования № 1449,(Государственное образовательное учреждение),"127576, Москва,  Угличская улица, 6а",55.89469,37.57016
9415,9415,"Средняя общеобразовательная школа ""Школа здоровья"" № 137",(Государственное образовательное учреждение),"119331, Москва,  Кравченко улица, д. 14, к.1",55.67887,37.51927
9416,9416,Средняя общеобразовательная школа с углубленным изучением математики и информатики № 7,(Государственное образовательное учреждение),"119331, Москва,  Крупской улица, 17 
119331 Марии Ульяновой улица, 7; 119331 Крупской улица, 11",55.683302,37.5239369
9417,9417,Центр образования № 118,(Государственное образовательное учреждение),"119311, Москва,  Строителей улица, 15 
119311 Ленинский проспект, 76",55.68701,37.52968
9418,9418,"Средняя общеобразовательная школа "" Школа Здоровья"" № 1321 «Ковчег»",(Государственное образовательное учреждение),"111024, Москва,  Авиамоторная улица, 30а, к.1",55.74439,37.7193
9419,9419,Средняя общеобразовательная школа № 733,(Государственное образовательное учреждение),"111020, Москва,  Лонгиновская улица, 6 
111020 Ухтомская улица, д.12",55.76943,37.71269
9420,9420,Средняя общеобразовательная школа № 415,(Государственное образовательное учреждение),"111033, Москва,  Танковый проезд, 3а",55.75738,37.68975
9421,9421,Средняя общеобразовательная школа № 417,(Государственное образовательное учреждение),"111250, Москва,  Красноказарменная улица, 11",55.7574,37.70098
9423,9423,Негосударственное образовательное учреждение Школа «XXI век»,(Негосударственное образовательное учреждение),"109052, Москва,  Старообрядческая улица, д.17",55.74591,37.70146
9424,9424,Средняя общеобразовательная школа № 731,(Государственное образовательное учреждение),"121500, Москва,  Новорублевская улица, 1",55.78705,37.36173
9425,9425,Средняя общеобразовательная школа № 389,(Государственное образовательное учреждение),"121351, Москва,  Партизанская улица, 39",55.73845,37.40451
9426,9426,Средняя общеобразовательная школа № 81,(Государственное образовательное учреждение),"121552, Москва,  Оршанская улица, 10/12",55.7408651,37.4090635
9427,9427,"Средняя общеобразовательная школа ""Школа здоровья"" № 64",(Государственное образовательное учреждение),"121354, Москва,  Партизанская улица, 30, к.2, стр.2",55.73702,37.41424
9428,9428,Средняя общеобразовательная школа с углубленным изучением английского языка № 1298,(Государственное образовательное учреждение),"125466, Москва,  Юровская улица, 97",55.9001,37.38252
9429,9429,"Центр образования № 2005 ""Школа здоровья""",(Государственное образовательное учреждение),"125466, Москва,  Радионовская улица, 6/7, 8
125466 Юровская улица, 116",55.89757,37.39227
9430,9430,ГОУ Центр образования № 1985,(Государственное образовательное учреждение),"125466, Москва,  Ландышевая улица, 8",55.88696,37.39207
9431,9431,Центр образования № 1477,(Государственное образовательное учреждение),"109469, Москва,  Белореченская улица, 36 к.2",55.66059,37.77625
9432,9432,Начальная школа - детский сад компенсирующего вида № 1892,(Государственное образовательное учреждение),"109651, Москва,  Донецкая улица, д. 21
109651 Донецкая улица, д. 17",55.648,37.71759
9433,9433,Средняя общеобразовательная школа № 1968,(Государственное образовательное учреждение),"109451, Москва,  Верхние поля улица, 30",55.66657,37.75736
9434,9434,Средняя общеобразовательная школа № 1039,(Государственное образовательное учреждение),"109559, Москва,  Белореченская улица, 23а",55.67158,37.76864
9435,9435,"Негосударственное некоммерческое образовательное учреждение "" Средняя общеобразовательная школа ""Карьера""",(Негосударственное образовательное учреждение),"109382, Москва,  Краснодарская улица, д.11",55.67735,37.74304
9436,9436,Средняя общеобразовательная школа с этнокультурным татарским компонентом образования № 1186 имени Мусы Джалиля,(Государственное образовательное учреждение),"109559, Москва,  Белореченская улица, 19, к.2",55.67199,37.76755
9437,9437,"Негосударственное образовательное учреждение ""Школа “Апогей”",(Негосударственное образовательное учреждение),"109386, Москва,  Таганрогская улица, д.14 а",55.67964,37.75313
9438,9438,Средняя общеобразовательная школа № 2012,(Государственное образовательное учреждение),"109559, Москва,  Верхние поля улица, 47 к.1",55.66687,37.77803
9439,9439,Средняя общеобразовательная школа № 2011,(Государственное образовательное учреждение),"109559, Москва,  Марьинский парк улица, 37",55.66792,37.78935
9440,9440,Центр образования № 1417,(Государственное образовательное учреждение),"109559, Москва,  Марьинский парк улица, 43 
109559 Маршала Кожедуба улица, 16, к.2",55.66632,37.78251
9441,9441,Лицей № 1524,(Государственное образовательное учреждение),"109382, Москва,  Судакова улица, 29
109235 3-я Курьяновская улица, 2",55.65752,37.702
9442,9442,"Средняя общеобразовательная школа № 1959 ""Школа Здоровья""",(Государственное образовательное учреждение),"107341, Москва,  Перервинский бульвар, д.16 к.1
107341 Перервинский бульвар, д. 20, к.1",55.655184,37.77051295
9443,9443,Центр образования № 491,(Государственное образовательное учреждение),"109651, Москва,  Новочеркасский бульвар, 11, 17, 17а, 19
109651 Донецкая улица, 3
 109651 Маршала Голованова улица, 6
109651 Перерва улица, д. 20",55.64904675,37.7263795
9444,9444,Средняя общеобразовательная школа № 1965,(Государственное образовательное учреждение),"109341, Москва,  Перерва улица, 41, к.2",55.66019,37.74534
9445,9445,Средняя общеобразовательная школа № 617 имени генерала Д.Ф. Алексеева,(Государственное образовательное учреждение),"124498, Москва,  Березовая аллея, 7а",55.51107,37.41904
9446,9446,Средняя общеобразовательная школа № 604,(Государственное образовательное учреждение),"124489, Москва,  Зеленоград, --- улица, к. 222а",55.99603,37.22089
9447,9447,Начальная школа -детский сад № 1890,(Государственное образовательное учреждение),"124536, Москва,  Зеленоград, --- улица, к. 507",55.96652,37.186
9448,9448,Средняя общеобразовательная школа № 618,(Государственное образовательное учреждение),"124498, Москва,  Зеленоград, --- улица, к. 429 а
124498 Зеленоград, --- улица, к. 442 а",55.99447519999999,37.2044367
9449,9449,Средняя общеобразовательная школа № 609,(Государственное образовательное учреждение),"124482, Москва,  Зеленоград, --- улица, к. 314",55.99603,37.22089
9450,9450,Средняя общеобразовательная школа № 913,(Государственное образовательное учреждение),"109380, Москва,  Степана Шутова улица, 8, к.3, стр.1
109380 Степана Шутова улица, 8, к.3, стр.2; 109380 Степана Шутова улица, 8, к.3, стр.3",55.67443614999999,37.8103072
9451,9451,"Средняя общеобразовательная школа с углубленным изучением в области знаний ""Искусства"" № 242",(Государственное образовательное учреждение),"129594, Москва,  1-й Марьиной Рощи проезд, 3а",55.79377,37.62186
9452,9452,Средняя общеобразовательная школа № 278,(Государственное образовательное учреждение),"127106, Москва,  Гостиничная улица, 8 кор.1",55.84528,37.58182
9453,9453,Средняя общеобразовательная школа № 296,(Государственное образовательное учреждение),"127276, Москва,  Большая Марфинская улица, 7",55.83128,37.59153
9454,9454,Средняя общеобразовательная школа № 237 им. В.Ф. Орлова,(Государственное образовательное учреждение),"127521, Москва,  Октябрьская улица, 81",55.79592,37.61198
9455,9455,Гимназия № 1572,(Государственное образовательное учреждение),"127018, Москва,  Октябрьский переулок, 11",55.7867,37.61
9456,9456,Средняя общеобразовательная школа с углубленным изучением английского языка № 1414,(Государственное образовательное учреждение),"127018, Москва,  Советской Армии улица, д.9",55.78907,37.61589
9457,9457,Средняя общеобразовательная школа № 119,(Государственное образовательное учреждение),"119331, Москва,  Марии Ульяновой улица, 5А; 119331 Марии Ульяновой улица, 17, корп.3",55.67813,37.52296
9458,9458,Средняя общеобразовательная школа № 28,(Государственное образовательное учреждение),"119313, Москва,  Гарибальди улица, д.8, к.1",55.67473,37.53724
9459,9459,Средняя общеобразовательная школа № 53,(Государственное образовательное учреждение),"119261, Москва,  Панферова улица, 8, корп.1",55.68127,37.54098
9460,9460,Средняя общеобразовательная школа с углубленным изучением английского языка № 1361,(Государственное образовательное учреждение),"117393, Москва,  Академика Пилюгина улица, 14 А",55.67209,37.53397
9461,9461,Центр образовани № 117,(Государственное образовательное учреждение),"117393, Москва,  Академика Пилюгина улица, д.18, корп.1
117393 Академика Пилюгина улица, 26 к.4",55.66917,37.5341
9462,9462,Лицей № 1536,(Государственное образовательное учреждение),"119261, Москва,  Ленинский проспект, 83-А",55.68008,37.53928
9463,9463,Средняя общеобразовательная школа с углубленным изучением английского языка № 1264,(Государственное образовательное учреждение),"119313, Москва,  Ленинский проспект, 93 А
 119313 Ленинский проспект, 93 Б",55.67418,37.52815
9464,9464,Средняя общеобразовательная школа № 735,(Государственное образовательное учреждение),"111024, Москва,  Авиамоторная улица, 51б",55.74733,37.72147
9465,9465,Вечерняя (сменная) общеобразовательная школа № 8,(Государственное образовательное учреждение),"111033, Москва,  Танковый проезд, 6",55.75594,37.68971
9467,9467,Центр образования № 1490,(Государственное образовательное учреждение),"127253, Москва,  Псковская улица, 12 кор.3",55.90333,37.55459
9468,9468,"Средняя общеобразовательная школа ""Школа Здоровья"" № 266",(Государственное образовательное учреждение),"127572, Москва,  Череповецкая улица, 10а",55.89707,37.5712
9469,9469,Средняя общеобразовательная школа № 655,(Государственное образовательное учреждение),"127576, Москва,  Новгородская улица, 12",55.89521,37.5808
9470,9470,Средняя общеобразовательная школа № 1051,(Государственное образовательное учреждение),"127572, Москва,  Угличская улица, 17",55.90401,37.567
9471,9471,"Автономная некоммерческая организация Школа ""Знак""",(Негосударственное образовательное учреждение),"127576, Москва,  Абрамцевская улица, 6а",55.89389,37.5755
9472,9472,Центр Образования № 1430,(Государственное образовательное учреждение),"127572, Москва,  Новгородская улица, 21
 127572 Новгородская улица, 21а",55.90101,37.57929
9473,9473,Средняя общеобразовательная школа с углубленным изучением иностранных языков № 1387,(Государственное образовательное учреждение),"125466, Москва,  Соколово-Мещерская улица, д. 88",55.90649,37.3884
9474,9474,Средняя общеобразовательная школа № 153,(Государственное образовательное учреждение),"125445, Москва,  Прибрежный проезд, 12",55.87341,37.46528
9475,9475,Средняя общеобразовательная школа № 692,(Государственное образовательное учреждение),"125565, Москва,  Ленинградское шоссе, 94а",55.85609,37.47331
9476,9476,"Начальная школа-детский сад ""ГАН ХАМА"" № 1812",(Государственное образовательное учреждение),"125445, Москва,  Валдайский проезд, 20",55.87215,37.46587
9477,9477,Средняя общеобразовательная школа с этнокультурным русским компонентом образования № 167 имени Маршала Л.А. Говорова,(Государственное образовательное учреждение),"125195, Москва,  Смольная улица, 37А",55.86038,37.47898
9478,9478,Средняя общеобразовательная школа № 1229 с углубленным изучением английского языка,(Государственное образовательное учреждение),"111033, Москва,  Верхний Золоторожский переулок, 2",55.75043,37.67958
9479,9479,Средняя общеобразовательная школа № 416,(Государственное образовательное учреждение),"111024, Москва,  Шепелюгинская улица, 21/13, стр.1
111024 Шепелюгинская улица, 21/13, стр.2",55.74515,37.70342
9480,9480,Средняя общеобразовательная школа № 335,(Государственное образовательное учреждение),"109386, Москва,  Спортивный проезд, 3а, стр.1",55.68423,37.75384
9481,9481,Средняя общеобразовательная школа № 616,(Государственное образовательное учреждение),"124489, Москва,  Зеленоград, --- улица, к. 621а",55.99603,37.22089
9482,9482,Средняя общеобразовательная школа № 804,(Государственное образовательное учреждение),"124482, Москва,  Зеленоград, --- улица, к. 163",55.99603,37.22089
9483,9483,Средняя общеобразовательная школа № 845,(Государственное образовательное учреждение),"124482, Москва,  Зеленоград, --- улица, к. 344 а",55.99603,37.22089
9484,9484,Средняя общеобразовательная школа с углубленным изучением английского языка № 1353,(Государственное образовательное учреждение),"124498, Москва,  Березовая аллея, 8а",55.99201,37.20499
9485,9485,Средняя общеобразовательная школа № 842,(Государственное образовательное учреждение),"124482, Москва,  Зеленоград, --- улица, к. 142",55.99603,37.22089
9486,9486,Лицей № 1557,(Государственное образовательное учреждение),"124536, Москва,  Зеленоград, --- улица, к. 509",55.96652,37.186
9487,9487,Средняя общеобразовательная школа № 854,(Государственное образовательное учреждение),"124489, Москва,  Зеленоград, --- улица, к. 603а",55.99603,37.22089
9488,9488,Средняя общеобразовательная школа № 1710,(Государственное образовательное учреждение),"124498, Москва,  Зеленоград, --- улица, к. 428а",55.96593,37.18656
9489,9489,"Начальная общеобразовательная школа ""Школа здоровья"" № 1704",(Государственное образовательное учреждение),"124482, Москва,  Зеленоград, --- улица, к. 341а",55.99603,37.22089
9490,9490,Средняя общеобразовательная школа № 1956,(Государственное образовательное учреждение),"127521, Москва,  Старомарьинское шоссе, 5",55.80306,37.61043
9491,9491,Средняя общеобразовательная школа № 1145 имени Фритьофа Нансена,(Государственное образовательное учреждение),"109369, Москва,  Маршала Голованова улица, 9",55.64862,37.73217
9492,9492,Средняя общеобразовательная школа № 259,(Государственное образовательное учреждение),"127018, Москва,  Двинцева улица, 10",55.79552,37.60053
9493,9493,Средняя общеобразовательная школа № 1910,(Государственное образовательное учреждение),"109469, Москва,  Мячковский бульвар, 25",55.65069,37.76197
9494,9494,Средняя общеобразовательная школа № 1142,(Государственное образовательное учреждение),"109369, Москва,  Перерва улица, 36",55.65089,37.73601
9495,9495,Средняя общеобразовательная школа № 499,(Государственное образовательное учреждение),"109651, Москва,  Батайский проезд, 23",55.64339,37.72048
9496,9496,Негосударственное образовательное учреждение Славяно-англо-американская школа “Марина”,(Негосударственное образовательное учреждение),"119261, Москва,  Панферова улица, д.6, корп.2",55.68201,37.54135
9497,9497,"Негосударственное образовательное учреждение Лицей ""Москвич""",(Негосударственное образовательное учреждение),"119331, Москва,  Кравченко улица, 12",55.6785,37.51787
9498,9498,Московская международная киношкола № 1318,(Государственное образовательное учреждение),"119311, Москва,  Строителей улица, 15",55.68701,37.52968
9499,9499,Прогимназия № 1733,(Государственное образовательное учреждение),"119311, Москва,  Крупской улица, 10",55.68629,37.52838
